	DATE	ASS_ASSIGNMENT	prediction
493	2012-12-28 12:00:00.000	Gestion DZ	0.0
494	2012-12-28 12:00:00.000	Gestion Relation Clienteles	0.0
495	2012-12-28 12:00:00.000	Gestion Renault	0.0
496	2012-12-28 12:00:00.000	Japon	0.0
497	2012-12-28 12:00:00.000	Manager	0.0
498	2012-12-28 12:00:00.000	Mécanicien	0.0
499	2012-12-28 12:00:00.000	Médical	27.72552734613419
500	2012-12-28 12:00:00.000	Nuit	0.0
501	2012-12-28 12:00:00.000	Prestataires	0.0
502	2012-12-28 12:00:00.000	RENAULT	0.0
503	2012-12-28 12:00:00.000	RTC	0.0
504	2012-12-28 12:00:00.000	Regulation Medicale	0.0
505	2012-12-28 12:00:00.000	SAP	0.0
506	2012-12-28 12:00:00.000	Services	21.58364069461823
507	2012-12-28 12:00:00.000	Tech. Axa	175.22676639556886
508	2012-12-28 12:00:00.000	Tech. Inter	0.0
509	2012-12-28 12:00:00.000	Tech. Total	136.76790266036988
510	2012-12-28 12:00:00.000	Téléphonie	0.0
511	2012-12-28 12:30:00.000	CAT	291.31642627716064
512	2012-12-28 12:30:00.000	CMS	0.0
513	2012-12-28 12:30:00.000	Domicile	29.013004255294803
514	2012-12-28 12:30:00.000	Gestion	0.0
515	2012-12-28 12:30:00.000	Gestion - Accueil Telephonique	0.0
516	2012-12-28 12:30:00.000	Gestion Assurances	23.859815108776093
517	2012-12-28 12:30:00.000	Gestion Clients	0.0
518	2012-12-28 12:30:00.000	Gestion DZ	0.0
519	2012-12-28 12:30:00.000	Gestion Relation Clienteles	0.0
520	2012-12-28 12:30:00.000	Gestion Renault	0.0
521	2012-12-28 12:30:00.000	Japon	0.0
522	2012-12-28 12:30:00.000	Manager	0.0
523	2012-12-28 12:30:00.000	Mécanicien	0.0
524	2012-12-28 12:30:00.000	Médical	0.0
525	2012-12-28 12:30:00.000	Nuit	0.0
526	2012-12-28 12:30:00.000	Prestataires	0.0
527	2012-12-28 12:30:00.000	RENAULT	0.0
528	2012-12-28 12:30:00.000	RTC	0.0
529	2012-12-28 12:30:00.000	Regulation Medicale	0.0
530	2012-12-28 12:30:00.000	SAP	0.0
531	2012-12-28 12:30:00.000	Services	21.984953331947327
532	2012-12-28 12:30:00.000	Tech. Axa	111.99604201316835
533	2012-12-28 12:30:00.000	Tech. Inter	0.0
534	2012-12-28 12:30:00.000	Tech. Total	118.43534722328187
535	2012-12-28 12:30:00.000	Téléphonie	0.0
536	2012-12-28 13:00:00.000	CAT	299.0558502197266
537	2012-12-28 13:00:00.000	CMS	0.0
538	2012-12-28 13:00:00.000	Domicile	112.14876632690431
539	2012-12-28 13:00:00.000	Gestion	0.0
540	2012-12-28 13:00:00.000	Gestion - Accueil Telephonique	0.0
541	2012-12-28 13:00:00.000	Gestion Assurances	0.0
542	2012-12-28 13:00:00.000	Gestion Clients	0.0
543	2012-12-28 13:00:00.000	Gestion DZ	0.0
544	2012-12-28 13:00:00.000	Gestion Relation Clienteles	0.0
545	2012-12-28 13:00:00.000	Gestion Renault	0.0
546	2012-12-28 13:00:00.000	Japon	0.0
547	2012-12-28 13:00:00.000	Manager	0.0
548	2012-12-28 13:00:00.000	Mécanicien	0.0
549	2012-12-28 13:00:00.000	Médical	27.527068901062016
550	2012-12-28 13:00:00.000	Nuit	0.0
551	2012-12-28 13:00:00.000	Prestataires	0.0
552	2012-12-28 13:00:00.000	RENAULT	0.0
553	2012-12-28 13:00:00.000	RTC	0.0
554	2012-12-28 13:00:00.000	Regulation Medicale	0.0
555	2012-12-28 13:00:00.000	SAP	0.0
556	2012-12-28 13:00:00.000	Services	22.056829738616944
557	2012-12-28 13:00:00.000	Tech. Axa	96.2903145313263
558	2012-12-28 13:00:00.000	Tech. Inter	0.0
559	2012-12-28 13:00:00.000	Tech. Total	53.70376138687134
560	2012-12-28 13:00:00.000	Téléphonie	0.0
561	2012-12-28 13:30:00.000	CAT	461.58720912933353
562	2012-12-28 13:30:00.000	CMS	0.0
563	2012-12-28 13:30:00.000	Domicile	134.91638946533203
564	2012-12-28 13:30:00.000	Gestion	0.0
565	2012-12-28 13:30:00.000	Gestion - Accueil Telephonique	0.0
566	2012-12-28 13:30:00.000	Gestion Assurances	0.0
567	2012-12-28 13:30:00.000	Gestion Clients	0.0
568	2012-12-28 13:30:00.000	Gestion DZ	0.0
569	2012-12-28 13:30:00.000	Gestion Relation Clienteles	23.66135666370392
570	2012-12-28 13:30:00.000	Gestion Renault	0.0
571	2012-12-28 13:30:00.000	Japon	0.0
572	2012-12-28 13:30:00.000	Manager	0.0
573	2012-12-28 13:30:00.000	Mécanicien	0.0
574	2012-12-28 13:30:00.000	Médical	21.17843272686005
575	2012-12-28 13:30:00.000	Nuit	0.0
576	2012-12-28 13:30:00.000	Prestataires	0.0
577	2012-12-28 13:30:00.000	RENAULT	0.0
578	2012-12-28 13:30:00.000	RTC	0.0
579	2012-12-28 13:30:00.000	Regulation Medicale	0.0
580	2012-12-28 13:30:00.000	SAP	0.0
581	2012-12-28 13:30:00.000	Services	26.47393823862076
582	2012-12-28 13:30:00.000	Tech. Axa	140.03767614364625
583	2012-12-28 13:30:00.000	Tech. Inter	0.0
584	2012-12-28 13:30:00.000	Tech. Total	115.20743594169618
585	2012-12-28 13:30:00.000	Téléphonie	0.0
586	2012-12-28 14:00:00.000	CAT	290.15185928344727
587	2012-12-28 14:00:00.000	CMS	0.0
588	2012-12-28 14:00:00.000	Domicile	62.64687843322754
589	2012-12-28 14:00:00.000	Gestion	0.0
590	2012-12-28 14:00:00.000	Gestion - Accueil Telephonique	0.0
591	2012-12-28 14:00:00.000	Gestion Assurances	0.0
592	2012-12-28 14:00:00.000	Gestion Clients	0.0
593	2012-12-28 14:00:00.000	Gestion DZ	0.0
594	2012-12-28 14:00:00.000	Gestion Relation Clienteles	0.0
595	2012-12-28 14:00:00.000	Gestion Renault	0.0
596	2012-12-28 14:00:00.000	Japon	0.0
597	2012-12-28 14:00:00.000	Manager	0.0
598	2012-12-28 14:00:00.000	Mécanicien	0.0
599	2012-12-28 14:00:00.000	Médical	21.760746824741364
600	2012-12-28 14:00:00.000	Nuit	0.0
601	2012-12-28 14:00:00.000	Prestataires	0.0
602	2012-12-28 14:00:00.000	RENAULT	0.0
603	2012-12-28 14:00:00.000	RTC	21.26828993558884
604	2012-12-28 14:00:00.000	Regulation Medicale	0.0
605	2012-12-28 14:00:00.000	SAP	0.0
606	2012-12-28 14:00:00.000	Services	23.36079159975052
607	2012-12-28 14:00:00.000	Tech. Axa	197.7873538017273
608	2012-12-28 14:00:00.000	Tech. Inter	29.996357381343845
609	2012-12-28 14:00:00.000	Tech. Total	98.58426814079286
610	2012-12-28 14:00:00.000	Téléphonie	0.0
611	2012-12-28 14:30:00.000	CAT	243.2035224914551
612	2012-12-28 14:30:00.000	CMS	0.0
613	2012-12-28 14:30:00.000	Domicile	94.56930570602418
614	2012-12-28 14:30:00.000	Gestion	0.0
615	2012-12-28 14:30:00.000	Gestion - Accueil Telephonique	0.0
616	2012-12-28 14:30:00.000	Gestion Assurances	0.0
617	2012-12-28 14:30:00.000	Gestion Clients	0.0
618	2012-12-28 14:30:00.000	Gestion DZ	0.0
619	2012-12-28 14:30:00.000	Gestion Relation Clienteles	0.0
620	2012-12-28 14:30:00.000	Gestion Renault	0.0
621	2012-12-28 14:30:00.000	Japon	0.0
622	2012-12-28 14:30:00.000	Manager	0.0
623	2012-12-28 14:30:00.000	Mécanicien	0.0
624	2012-12-28 14:30:00.000	Médical	29.27471321821213
625	2012-12-28 14:30:00.000	Nuit	0.0
626	2012-12-28 14:30:00.000	Prestataires	0.0
627	2012-12-28 14:30:00.000	RENAULT	0.0
628	2012-12-28 14:30:00.000	RTC	40.7515429019928
629	2012-12-28 14:30:00.000	Regulation Medicale	0.0
630	2012-12-28 14:30:00.000	SAP	39.82204937934876
631	2012-12-28 14:30:00.000	Services	39.19409835338593
632	2012-12-28 14:30:00.000	Tech. Axa	185.6452416419983
633	2012-12-28 14:30:00.000	Tech. Inter	0.0
634	2012-12-28 14:30:00.000	Tech. Total	93.7532735824585
635	2012-12-28 14:30:00.000	Téléphonie	0.0
636	2012-12-28 15:00:00.000	CAT	667.8658504486085
637	2012-12-28 15:00:00.000	CMS	0.0
638	2012-12-28 15:00:00.000	Domicile	91.31099500656128
639	2012-12-28 15:00:00.000	Gestion	0.0
640	2012-12-28 15:00:00.000	Gestion - Accueil Telephonique	32.98416042327881
641	2012-12-28 15:00:00.000	Gestion Assurances	0.0
642	2012-12-28 15:00:00.000	Gestion Clients	0.0
643	2012-12-28 15:00:00.000	Gestion DZ	0.0
644	2012-12-28 15:00:00.000	Gestion Relation Clienteles	0.0
645	2012-12-28 15:00:00.000	Gestion Renault	0.0
646	2012-12-28 15:00:00.000	Japon	0.0
647	2012-12-28 15:00:00.000	Manager	0.0
648	2012-12-28 15:00:00.000	Mécanicien	0.0
649	2012-12-28 15:00:00.000	Médical	28.417524516582493
650	2012-12-28 15:00:00.000	Nuit	0.0
651	2012-12-28 15:00:00.000	Prestataires	0.0
652	2012-12-28 15:00:00.000	RENAULT	0.0
653	2012-12-28 15:00:00.000	RTC	53.468003892898565
654	2012-12-28 15:00:00.000	Regulation Medicale	0.0
655	2012-12-28 15:00:00.000	SAP	35.844719004631045
656	2012-12-28 15:00:00.000	Services	41.1403127193451
657	2012-12-28 15:00:00.000	Tech. Axa	245.20069656372073
658	2012-12-28 15:00:00.000	Tech. Inter	24.31911848783493
659	2012-12-28 15:00:00.000	Tech. Total	83.36153283119202
660	2012-12-28 15:00:00.000	Téléphonie	0.0
661	2012-12-28 15:30:00.000	CAT	453.78787918090825
662	2012-12-28 15:30:00.000	CMS	0.0
663	2012-12-28 15:30:00.000	Domicile	79.14075870513916
664	2012-12-28 15:30:00.000	Gestion	0.0
665	2012-12-28 15:30:00.000	Gestion - Accueil Telephonique	27.33350661993027
666	2012-12-28 15:30:00.000	Gestion Assurances	0.0
667	2012-12-28 15:30:00.000	Gestion Clients	0.0
668	2012-12-28 15:30:00.000	Gestion DZ	0.0
669	2012-12-28 15:30:00.000	Gestion Relation Clienteles	24.758565402030946
670	2012-12-28 15:30:00.000	Gestion Renault	0.0
671	2012-12-28 15:30:00.000	Japon	0.0
672	2012-12-28 15:30:00.000	Manager	0.0
673	2012-12-28 15:30:00.000	Mécanicien	0.0
674	2012-12-28 15:30:00.000	Médical	25.968587517738346
675	2012-12-28 15:30:00.000	Nuit	0.0
676	2012-12-28 15:30:00.000	RENAULT	0.0
677	2012-12-28 15:30:00.000	RTC	49.34165372848511
678	2012-12-28 15:30:00.000	Regulation Medicale	0.0
679	2012-12-28 15:30:00.000	SAP	67.14855556488038
680	2012-12-28 15:30:00.000	Services	36.69777836799622
681	2012-12-28 15:30:00.000	Tech. Axa	184.29994859695435
682	2012-12-28 15:30:00.000	Tech. Inter	0.0
683	2012-12-28 15:30:00.000	Tech. Total	108.88715071678163
684	2012-12-28 15:30:00.000	Téléphonie	0.0
685	2012-12-28 16:00:00.000	CAT	459.13915596008303
686	2012-12-28 16:00:00.000	CMS	0.0
687	2012-12-28 16:00:00.000	Domicile	79.00962791442872
688	2012-12-28 16:00:00.000	Gestion	0.0
689	2012-12-28 16:00:00.000	Gestion - Accueil Telephonique	0.0
690	2012-12-28 16:00:00.000	Gestion Assurances	0.0
691	2012-12-28 16:00:00.000	Gestion Clients	0.0
692	2012-12-28 16:00:00.000	Gestion DZ	0.0
693	2012-12-28 16:00:00.000	Gestion Relation Clienteles	0.0
694	2012-12-28 16:00:00.000	Gestion Renault	0.0
695	2012-12-28 16:00:00.000	Japon	0.0
696	2012-12-28 16:00:00.000	Manager	0.0
697	2012-12-28 16:00:00.000	Mécanicien	0.0
698	2012-12-28 16:00:00.000	Médical	22.639143836498263
699	2012-12-28 16:00:00.000	Nuit	0.0
700	2012-12-28 16:00:00.000	RENAULT	0.0
701	2012-12-28 16:00:00.000	RTC	0.0
702	2012-12-28 16:00:00.000	Regulation Medicale	0.0
703	2012-12-28 16:00:00.000	SAP	0.0
704	2012-12-28 16:00:00.000	Services	27.571146976947787
705	2012-12-28 16:00:00.000	Tech. Axa	168.00145406723024
706	2012-12-28 16:00:00.000	Tech. Inter	29.996357381343845
707	2012-12-28 16:00:00.000	Tech. Total	100.94204468727112
708	2012-12-28 16:00:00.000	Téléphonie	0.0
709	2012-12-28 16:30:00.000	CAT	441.5100280761719
710	2012-12-28 16:30:00.000	CMS	0.0
711	2012-12-28 16:30:00.000	Domicile	67.09399933815003
712	2012-12-28 16:30:00.000	Gestion	0.0
713	2012-12-28 16:30:00.000	Gestion - Accueil Telephonique	0.0
714	2012-12-28 16:30:00.000	Gestion Assurances	0.0
715	2012-12-28 16:30:00.000	Gestion Clients	0.0
716	2012-12-28 16:30:00.000	Gestion DZ	0.0
717	2012-12-28 16:30:00.000	Gestion Relation Clienteles	0.0
718	2012-12-28 16:30:00.000	Gestion Renault	0.0
719	2012-12-28 16:30:00.000	Japon	25.14967169761658
720	2012-12-28 16:30:00.000	Manager	0.0
721	2012-12-28 16:30:00.000	Mécanicien	0.0
722	2012-12-28 16:30:00.000	Médical	27.571146976947787
723	2012-12-28 16:30:00.000	Nuit	0.0
724	2012-12-28 16:30:00.000	RENAULT	0.0
725	2012-12-28 16:30:00.000	RTC	28.732610666751864
726	2012-12-28 16:30:00.000	Regulation Medicale	0.0
727	2012-12-28 16:30:00.000	SAP	0.0
728	2012-12-28 16:30:00.000	Services	26.175340640544892
729	2012-12-28 16:30:00.000	Tech. Axa	170.55085783004762
730	2012-12-28 16:30:00.000	Tech. Inter	0.0
731	2012-12-28 16:30:00.000	Tech. Total	91.54000587463379
732	2012-12-28 16:30:00.000	Téléphonie	0.0
733	2012-12-28 17:00:00.000	CAT	458.82047328948977
734	2012-12-28 17:00:00.000	CMS	0.0
735	2012-12-28 17:00:00.000	Domicile	77.88228616714478
736	2012-12-28 17:00:00.000	Gestion	0.0
737	2012-12-28 17:00:00.000	Gestion - Accueil Telephonique	0.0
738	2012-12-28 17:00:00.000	Gestion Assurances	0.0
739	2012-12-28 17:00:00.000	Gestion Clients	0.0
740	2012-12-28 17:00:00.000	Gestion DZ	0.0
741	2012-12-28 17:00:00.000	Gestion Relation Clienteles	0.0
742	2012-12-28 17:00:00.000	Gestion Renault	0.0
743	2012-12-28 17:00:00.000	Japon	0.0
744	2012-12-28 17:00:00.000	Manager	0.0
745	2012-12-28 17:00:00.000	Mécanicien	0.0
746	2012-12-28 17:00:00.000	Médical	23.67930326461792
747	2012-12-28 17:00:00.000	Nuit	0.0
748	2012-12-28 17:00:00.000	RENAULT	0.0
749	2012-12-28 17:00:00.000	RTC	37.181569766998294
750	2012-12-28 17:00:00.000	Regulation Medicale	0.0
751	2012-12-28 17:00:00.000	SAP	0.0
752	2012-12-28 17:00:00.000	Services	22.51422145366669
753	2012-12-28 17:00:00.000	Tech. Axa	188.25992279052736
754	2012-12-28 17:00:00.000	Tech. Inter	0.0
755	2012-12-28 17:00:00.000	Tech. Total	64.01385860443116
756	2012-12-28 17:00:00.000	Téléphonie	0.0
757	2012-12-28 17:30:00.000	CAT	330.46252422332765
758	2012-12-28 17:30:00.000	CMS	0.0
759	2012-12-28 17:30:00.000	Domicile	29.09130327701569
760	2012-12-28 17:30:00.000	Gestion	0.0
761	2012-12-28 17:30:00.000	Gestion - Accueil Telephonique	0.0
762	2012-12-28 17:30:00.000	Gestion Clients	0.0
763	2012-12-28 17:30:00.000	Gestion DZ	0.0
764	2012-12-28 17:30:00.000	Gestion Relation Clienteles	0.0
765	2012-12-28 17:30:00.000	Gestion Renault	0.0
766	2012-12-28 17:30:00.000	Japon	0.0
767	2012-12-28 17:30:00.000	Manager	0.0
768	2012-12-28 17:30:00.000	Mécanicien	0.0
769	2012-12-28 17:30:00.000	Médical	0.0
770	2012-12-28 17:30:00.000	Nuit	0.0
771	2012-12-28 17:30:00.000	RENAULT	0.0
772	2012-12-28 17:30:00.000	RTC	0.0
773	2012-12-28 17:30:00.000	Regulation Medicale	0.0
774	2012-12-28 17:30:00.000	SAP	0.0
775	2012-12-28 17:30:00.000	Services	0.0
776	2012-12-28 17:30:00.000	Tech. Axa	169.56452560424808
777	2012-12-28 17:30:00.000	Tech. Inter	0.0
778	2012-12-28 17:30:00.000	Tech. Total	73.66318249702454
779	2012-12-28 17:30:00.000	Téléphonie	0.0
780	2012-12-28 18:00:00.000	CAT	239.04522485733034
781	2012-12-28 18:00:00.000	CMS	0.0
782	2012-12-28 18:00:00.000	Domicile	0.0
783	2012-12-28 18:00:00.000	Gestion	0.0
784	2012-12-28 18:00:00.000	Gestion - Accueil Telephonique	0.0
785	2012-12-28 18:00:00.000	Gestion Clients	0.0
786	2012-12-28 18:00:00.000	Gestion DZ	0.0
787	2012-12-28 18:00:00.000	Gestion Relation Clienteles	0.0
788	2012-12-28 18:00:00.000	Gestion Renault	0.0
789	2012-12-28 18:00:00.000	Japon	0.0
790	2012-12-28 18:00:00.000	Manager	0.0
791	2012-12-28 18:00:00.000	Mécanicien	0.0
792	2012-12-28 18:00:00.000	Médical	0.0
793	2012-12-28 18:00:00.000	Nuit	0.0
794	2012-12-28 18:00:00.000	RENAULT	0.0
795	2012-12-28 18:00:00.000	RTC	0.0
796	2012-12-28 18:00:00.000	Regulation Medicale	0.0
797	2012-12-28 18:00:00.000	SAP	0.0
798	2012-12-28 18:00:00.000	Services	0.0
799	2012-12-28 18:00:00.000	Tech. Axa	130.66774320602417
800	2012-12-28 18:00:00.000	Tech. Inter	0.0
801	2012-12-28 18:00:00.000	Tech. Total	91.74423351287842
802	2012-12-28 18:00:00.000	Téléphonie	0.0
803	2012-12-28 18:30:00.000	CAT	245.64261856079105
804	2012-12-28 18:30:00.000	CMS	0.0
805	2012-12-28 18:30:00.000	Domicile	24.832146465778354
806	2012-12-28 18:30:00.000	Gestion	0.0
807	2012-12-28 18:30:00.000	Gestion - Accueil Telephonique	0.0
808	2012-12-28 18:30:00.000	Gestion Relation Clienteles	0.0
809	2012-12-28 18:30:00.000	Gestion Renault	0.0
810	2012-12-28 18:30:00.000	Japon	0.0
811	2012-12-28 18:30:00.000	Manager	0.0
812	2012-12-28 18:30:00.000	Mécanicien	0.0
813	2012-12-28 18:30:00.000	Médical	0.0
814	2012-12-28 18:30:00.000	Nuit	0.0
815	2012-12-28 18:30:00.000	RENAULT	0.0
816	2012-12-28 18:30:00.000	Regulation Medicale	0.0
817	2012-12-28 18:30:00.000	SAP	0.0
818	2012-12-28 18:30:00.000	Services	0.0
819	2012-12-28 18:30:00.000	Tech. Axa	120.86226768493654
820	2012-12-28 18:30:00.000	Tech. Inter	0.0
821	2012-12-28 18:30:00.000	Tech. Total	97.81248869895936
822	2012-12-28 18:30:00.000	Téléphonie	0.0
823	2012-12-28 19:00:00.000	CAT	56.34640827178956
824	2012-12-28 19:00:00.000	CMS	0.0
825	2012-12-28 19:00:00.000	Domicile	0.0
826	2012-12-28 19:00:00.000	Gestion	0.0
827	2012-12-28 19:00:00.000	Gestion - Accueil Telephonique	0.0
828	2012-12-28 19:00:00.000	Gestion Relation Clienteles	0.0
829	2012-12-28 19:00:00.000	Gestion Renault	0.0
830	2012-12-28 19:00:00.000	Japon	0.0
831	2012-12-28 19:00:00.000	Manager	0.0
832	2012-12-28 19:00:00.000	Mécanicien	0.0
833	2012-12-28 19:00:00.000	Médical	0.0
834	2012-12-28 19:00:00.000	Nuit	0.0
835	2012-12-28 19:00:00.000	RENAULT	0.0
836	2012-12-28 19:00:00.000	Regulation Medicale	0.0
837	2012-12-28 19:00:00.000	SAP	0.0
838	2012-12-28 19:00:00.000	Services	0.0
839	2012-12-28 19:00:00.000	Tech. Axa	115.60590448379517
840	2012-12-28 19:00:00.000	Tech. Inter	0.0
841	2012-12-28 19:00:00.000	Tech. Total	72.53682718276978
842	2012-12-28 19:00:00.000	Téléphonie	0.0
843	2012-12-28 19:30:00.000	CMS	0.0
844	2012-12-28 19:30:00.000	Domicile	0.0
845	2012-12-28 19:30:00.000	Gestion	0.0
846	2012-12-28 19:30:00.000	Gestion - Accueil Telephonique	0.0
847	2012-12-28 19:30:00.000	Gestion Relation Clienteles	0.0
848	2012-12-28 19:30:00.000	Gestion Renault	0.0
849	2012-12-28 19:30:00.000	Japon	0.0
850	2012-12-28 19:30:00.000	Manager	0.0
851	2012-12-28 19:30:00.000	Mécanicien	0.0
852	2012-12-28 19:30:00.000	Médical	0.0
853	2012-12-28 19:30:00.000	Nuit	0.0
854	2012-12-28 19:30:00.000	RENAULT	0.0
855	2012-12-28 19:30:00.000	Regulation Medicale	0.0
856	2012-12-28 19:30:00.000	SAP	0.0
857	2012-12-28 19:30:00.000	Services	0.0
858	2012-12-28 19:30:00.000	Tech. Axa	109.70776939392091
859	2012-12-28 19:30:00.000	Tech. Inter	0.0
860	2012-12-28 19:30:00.000	Tech. Total	36.987940883636476
861	2012-12-28 19:30:00.000	Téléphonie	0.0
862	2012-12-28 20:00:00.000	CAT	38.92433772087097
863	2012-12-28 20:00:00.000	CMS	0.0
864	2012-12-28 20:00:00.000	Domicile	0.0
865	2012-12-28 20:00:00.000	Gestion	0.0
866	2012-12-28 20:00:00.000	Gestion - Accueil Telephonique	0.0
867	2012-12-28 20:00:00.000	Gestion Relation Clienteles	0.0
868	2012-12-28 20:00:00.000	Gestion Renault	0.0
869	2012-12-28 20:00:00.000	Japon	0.0
870	2012-12-28 20:00:00.000	Manager	0.0
871	2012-12-28 20:00:00.000	Mécanicien	0.0
872	2012-12-28 20:00:00.000	Médical	0.0
873	2012-12-28 20:00:00.000	Nuit	0.0
874	2012-12-28 20:00:00.000	RENAULT	0.0
875	2012-12-28 20:00:00.000	Regulation Medicale	0.0
876	2012-12-28 20:00:00.000	SAP	0.0
877	2012-12-28 20:00:00.000	Services	0.0
878	2012-12-28 20:00:00.000	Tech. Axa	82.70479164123536
879	2012-12-28 20:00:00.000	Tech. Inter	0.0
880	2012-12-28 20:00:00.000	Tech. Total	47.885847783088686
881	2012-12-28 20:00:00.000	Téléphonie	0.0
882	2012-12-28 20:30:00.000	CMS	0.0
883	2012-12-28 20:30:00.000	Domicile	0.0
884	2012-12-28 20:30:00.000	Gestion	0.0
885	2012-12-28 20:30:00.000	Gestion - Accueil Telephonique	0.0
886	2012-12-28 20:30:00.000	Gestion Relation Clienteles	0.0
887	2012-12-28 20:30:00.000	Gestion Renault	0.0
888	2012-12-28 20:30:00.000	Japon	0.0
889	2012-12-28 20:30:00.000	Manager	0.0
890	2012-12-28 20:30:00.000	Mécanicien	0.0
891	2012-12-28 20:30:00.000	Médical	0.0
892	2012-12-28 20:30:00.000	Nuit	0.0
893	2012-12-28 20:30:00.000	RENAULT	0.0
894	2012-12-28 20:30:00.000	Regulation Medicale	0.0
895	2012-12-28 20:30:00.000	SAP	0.0
896	2012-12-28 20:30:00.000	Services	0.0
897	2012-12-28 20:30:00.000	Tech. Axa	85.90248351097108
898	2012-12-28 20:30:00.000	Tech. Inter	0.0
899	2012-12-28 20:30:00.000	Tech. Total	42.46727035045624
900	2012-12-28 20:30:00.000	Téléphonie	0.0
901	2012-12-28 21:00:00.000	CAT	41.97979602813721
902	2012-12-28 21:00:00.000	CMS	0.0
903	2012-12-28 21:00:00.000	Domicile	0.0
904	2012-12-28 21:00:00.000	Gestion	0.0
905	2012-12-28 21:00:00.000	Gestion - Accueil Telephonique	0.0
906	2012-12-28 21:00:00.000	Gestion Relation Clienteles	0.0
907	2012-12-28 21:00:00.000	Gestion Renault	0.0
908	2012-12-28 21:00:00.000	Japon	0.0
909	2012-12-28 21:00:00.000	Manager	0.0
910	2012-12-28 21:00:00.000	Mécanicien	0.0
911	2012-12-28 21:00:00.000	Médical	0.0
912	2012-12-28 21:00:00.000	Nuit	0.0
913	2012-12-28 21:00:00.000	RENAULT	0.0
914	2012-12-28 21:00:00.000	Regulation Medicale	0.0
915	2012-12-28 21:00:00.000	SAP	0.0
916	2012-12-28 21:00:00.000	Services	0.0
917	2012-12-28 21:00:00.000	Tech. Axa	68.45755939483644
918	2012-12-28 21:00:00.000	Tech. Inter	0.0
919	2012-12-28 21:00:00.000	Tech. Total	21.25561571121216
920	2012-12-28 21:00:00.000	Téléphonie	0.0
921	2012-12-28 21:30:00.000	CMS	0.0
922	2012-12-28 21:30:00.000	Domicile	0.0
923	2012-12-28 21:30:00.000	Gestion	0.0
924	2012-12-28 21:30:00.000	Gestion - Accueil Telephonique	0.0
925	2012-12-28 21:30:00.000	Gestion Relation Clienteles	0.0
926	2012-12-28 21:30:00.000	Gestion Renault	0.0
927	2012-12-28 21:30:00.000	Japon	0.0
928	2012-12-28 21:30:00.000	Manager	0.0
929	2012-12-28 21:30:00.000	Mécanicien	0.0
930	2012-12-28 21:30:00.000	Médical	0.0
931	2012-12-28 21:30:00.000	Nuit	0.0
932	2012-12-28 21:30:00.000	RENAULT	0.0
933	2012-12-28 21:30:00.000	Regulation Medicale	0.0
934	2012-12-28 21:30:00.000	SAP	0.0
935	2012-12-28 21:30:00.000	Services	0.0
936	2012-12-28 21:30:00.000	Tech. Axa	55.76951415538788
937	2012-12-28 21:30:00.000	Tech. Inter	0.0
938	2012-12-28 21:30:00.000	Tech. Total	0.0
939	2012-12-28 21:30:00.000	Téléphonie	0.0
940	2012-12-28 22:00:00.000	CMS	0.0
941	2012-12-28 22:00:00.000	Domicile	0.0
942	2012-12-28 22:00:00.000	Gestion	0.0
943	2012-12-28 22:00:00.000	Gestion - Accueil Telephonique	0.0
944	2012-12-28 22:00:00.000	Gestion Relation Clienteles	0.0
945	2012-12-28 22:00:00.000	Gestion Renault	0.0
946	2012-12-28 22:00:00.000	Japon	0.0
947	2012-12-28 22:00:00.000	Manager	0.0
948	2012-12-28 22:00:00.000	Mécanicien	0.0
949	2012-12-28 22:00:00.000	Médical	0.0
950	2012-12-28 22:00:00.000	Nuit	0.0
951	2012-12-28 22:00:00.000	RENAULT	0.0
952	2012-12-28 22:00:00.000	Regulation Medicale	0.0
953	2012-12-28 22:00:00.000	SAP	0.0
954	2012-12-28 22:00:00.000	Services	0.0
955	2012-12-28 22:00:00.000	Tech. Axa	51.929571580886844
956	2012-12-28 22:00:00.000	Tech. Inter	0.0
957	2012-12-28 22:00:00.000	Tech. Total	0.0
958	2012-12-28 22:00:00.000	Téléphonie	0.0
959	2012-12-28 22:30:00.000	CMS	0.0
960	2012-12-28 22:30:00.000	Domicile	0.0
961	2012-12-28 22:30:00.000	Gestion	0.0
962	2012-12-28 22:30:00.000	Gestion - Accueil Telephonique	0.0
963	2012-12-28 22:30:00.000	Gestion Relation Clienteles	0.0
964	2012-12-28 22:30:00.000	Gestion Renault	0.0
965	2012-12-28 22:30:00.000	Japon	0.0
966	2012-12-28 22:30:00.000	Manager	0.0
967	2012-12-28 22:30:00.000	Mécanicien	0.0
968	2012-12-28 22:30:00.000	Médical	0.0
969	2012-12-28 22:30:00.000	Nuit	0.0
970	2012-12-28 22:30:00.000	RENAULT	0.0
971	2012-12-28 22:30:00.000	Regulation Medicale	0.0
